A8-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,MEASUREMENT,APPARENT POWER,,,,YES,12049,,UINT16,3,0,32767,0.1kVA,,,,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,MEASUREMENT,POWER FACTOR,,,,YES,12099,,INT16,3,-100,100,0.01,,,,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,DIAGNOSTIC,OPERATING HOURS,,,,YES,29851-29852,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,DIAGNOSTIC,CB CLOSE TO OPEN COUNTER,,,,YES,571-572,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,SIS2A,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
1,063-9700-MCC-50564,NSX,HVAC SYSTEM NORMAL FEEDER,TYPE 2,400V,C1-6,SIS2B,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2B,,,,
"
"
C2-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,CONTROL,START,O1,,START,YES,1301,0,UINT16,3,,,,162,0,C2-1.START.CMD,,555,5,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,CONTROL,STOP,O1,,STOP,YES,1301,2,UINT16,3,,,,162,0,C2-1.STOP.CMD,,555,5,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,CONTROL,RESET FAULTS,,,RESET,YES,1301,15,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,CB DRAWN IN,I3,OUT,IN,YES,459,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,CB HEALTHY,I4,FAULTY,HEALTHY,YES,459,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,READY TO START,,NO READY,READY,YES,1302,0,UINT16,3,,,,298,1,C2-1.AVAILABLE,,558,1,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,LOCAL PANEL CONTROL,I5,REMOTE,LOCAL,YES,459,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,AUTO / REMOTE MODE,I6,LOCAL,REMOTE,YES,459,5,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,CIRCUIT BREAKER FAULT,I8,NORMAL,ALARM,YES,459,7,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,LOCAL START,I1,,START,YES,459,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,CONTACTOR STATUS,I7,OPEN,CLOSE,YES,459,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,MOTOR RUNNING,,STOPPED,RUNNING,YES,455,1,UNIT16,3,,,,298,0,C2-1.MOTOR.RUNNIG,,557,1,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,SYSTEM ON,,,ON,YES,455,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,SYSTEM FAULT,,,FAULTY,YES,455,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,STATUS,SYSTEM WARNING,,,WARNING,YES,455,3,UNIT16,3,,value_1 value_2,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_1,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,GROUND CURRENT WARNING,,NORMAL,ALARM,YES,461,2,UNIT16,3,,value_1,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_2,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,THERMAL OVERLOAD WARNING,,NORMAL,ALARM,YES,461,3,UNIT16,3,,value_1,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_3,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,LOCK / JAM ROTOR WARNING,,NORMAL,ALARM,YES,461,5,UNIT16,3,,value_1,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_4,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,CURRENT PHASE IMBALANCE WARNING,,NORMAL,ALARM,YES,461,6,UNIT16,3,,value_1,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_5,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,UNDERCURRENT WARNING,,NORMAL,ALARM,YES,461,7,UNIT16,3,,value_1,value_2,value_3,value_4,value_5-value_1-value_3-value_4,value_6 value_6,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,OVERCURRENT WARNING,,NORMAL,ALARM,YES,462,3,UNIT16,3,,value_1,value_2,value_3,value_4,value_5,value_6@value_1,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,LONG START FAULT,,NORMAL,ALARM,YES,452,4,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6@value_2,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,CURRENT PHASE LOSS,,NORMAL,ALARM,YES,453,4,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6@value_3,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,CURRENT PHASE REVERSAL,,NORMAL,ALARM,YES,453,5,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6@value_4,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,MOTOR TEMPERATURE SENSOR FAULT,,NORMAL,ALARM,YES,453,6,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6#value_1,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ALARM,FAULT,O4,NORMAL,ALARM,YES,459,15,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6#value_2,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,MOTOR TRPED,O3,NORMAL,TR,YES,459,14,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6#value_3,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,GROUND CURRENT FAULT,,NORMAL,TR,YES,452,2,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6$value_1,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,THERMAL OVERLOAD,,NORMAL,TR,YES,452,3,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6$value_2,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,LOCK / JAM ROTOR,,NORMAL,TR,YES,452,5,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6$value_3,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,CURRENT PHASE IMBALANCE,,NORMAL,TR,YES,452,6,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6$value_4,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,UNDERCURRENT FAULT,,NORMAL,TR,YES,452,7,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,OVERCURRENT,,NORMAL,TR,YES,453,3,UINT16,3,,value_1,value_2,value_3,value_4,value_5,value_6,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,GENERAL TR,,NORMAL,TR,YES,455,4,UNIT16,3,,,,298,8,C2-1.TR,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,TR,ESD TR,I9,NORMAL,TR,YES,459,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE CURRENT - L1,,,,YES,502-503,,UINT32,3,0,4294967295,0.01A,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE CURRENT - L2,,,,YES,504-505,,UINT32,3,0,4294967295,0.01A,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE CURRENT - L3,,,,YES,506-507,,UINT32,3,0,4294967295,0.01A,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,GROUND CURRENT,,,,YES,508-509,,UINT32,3,0,4294967295,mA,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE VOLTAGE - L12,,,,YES,477,,UINT16,3,0,65535,V,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE VOLTAGE - L23,,,,YES,478,,UINT16,3,0,65535,V,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,PHASE VOLTAGE - L31,,,,YES,479,,UINT16,3,0,65535,V,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,ACTIVE POWER,,,,YES,482,,UINT16,3,0,65535,0.1kW,16040,,C2-1.I,SPARE (TESYST)1,,3,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,REACTIVE POWER,,,,YES,483,,UINT16,3,0,65535,0.1kVAR,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,POWER FACTOR,,,,YES,481,,UINT16,3,0,65535,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,MEASURMENT,FREQUENCY,,,,YES,474,,UINT16,3,0,65535,0.01Hz,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ENERGY,ACTIVE ENERGY,,,,YES,143-144,,UINT32,3,0,4294967295,0.1kWh,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,ENERGY,REACTIVE ENERGY,,,,YES,145-146,,UINT32,3,0,4294967295,0.1kVARh,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,MOTOR OPERATING TIME,,,,YES,513,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,MOTOR CLOSING COUNT,,,,YES,124-125,,UINT32,3,0,4294967295,1,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,PHASE-1 TRPING CURRENT,,,,YES,302-303,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,PHASE-2 TRPING CURRENT,,,,YES,304-305,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,PHASE-3 TRPING CURRENT,,,,YES,306-307,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,DIAGNOSTICS,GROUND TRPING CURRENT,,,,YES,308-309,,UINT32,3,0,4294967295,0.01,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,SPARE,SPARE,I2,,,,459,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,400V,BAY_NAME,SPARE,SPARE,I10,,,,459,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,SYSTEM,BAY_NAME,SIS1A,TESYS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MCC-50564,TESYST LTMR,SPARE (TESYST),63-9700-P-6471,SYSTEM,BAY_NAME,SIS1B,TESYS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
"
"
C2-2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,STATUS,CB STATUS,,OPEN,CLOSE,YES,12001,0,UINT16,3,,,,297,0,C2-2.CB.STATUS,,563,1,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,STATUS,SPRING CHARGED,,NORMAL,ALARM,YES,12001,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,STATUS,CB DRAWN OUT,,,OUT,YES,15331,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,STATUS,CB DRAWN IN,,,IN,YES,15331,9,UINT16,3,,,,297,2,C2-2.CB.RACKIN,,564,1,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,STATUS,TEST POSITION,,,TEST,YES,15331,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,ALARM,LONG-TIME PROTECTION TIME PRE-ALARM,,NORMAL,ALARM,YES,12010,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,ALARM,EARTH-LEAKAGE ALARM,,NORMAL,ALARM,YES,12010,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,ALARM,GROUND-FAULT ALARM,,NORMAL,ALARM,YES,12010,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,GENERAL TR,,NORMAL,TR,YES,12001,2,UINT16,3,,,,297,8,C2-2.CB.TR,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,LONG-TIME PROTECTION IR,,NORMAL,TR,YES,12004,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,INSTANTANEOUS PROTECTION II,,NORMAL,TR,YES,12004,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,GROUND-FAULT PROTECTION IG,,NORMAL,TR,YES,12004,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,EARTH-LEAKAGE PROTECTION,,NORMAL,TR,YES,12004,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,INTERNAL FAILURE (TEMPERATURE),,NORMAL,TR,YES,12004,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,INTERNAL FAILURE (OVERVOLTAGE),,NORMAL,TR,YES,12004,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,INSTANTANEOUS WITH EARTH-LEAKAGE,,NORMAL,TR,YES,12004,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,CURRENT UNBALANCE,,NORMAL,TR,YES,12005,0,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERCURRENT ON PHASE 1,,NORMAL,TR,YES,12005,1,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERCURRENT ON PHASE 2,,NORMAL,TR,YES,12005,2,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERCURRENT ON PHASE 3,,NORMAL,TR,YES,12005,3,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERCURRENT ON NEUTRAL,,NORMAL,TR,YES,12005,4,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,UNDERVOLTAGE,,NORMAL,TR,YES,12005,5,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERVOLTAGE,,NORMAL,TR,YES,12005,6,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,VOLTAGE UNBALANCE,,NORMAL,TR,YES,12005,7,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERPOWER,,NORMAL,TR,YES,12005,8,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,REVERSE POWER,,NORMAL,TR,YES,12005,9,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,UNDERFREQUENCY,,NORMAL,TR,YES,12005,10,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,OVERFREQUENCY,,NORMAL,TR,YES,12005,11,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,TR,PHASE ROTATION,,NORMAL,TR,YES,12005,12,UINT16,3,,,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,ENERGY,ACTIVE ENERGY,,,,YES,12050-12051,,INT32,3,-1999999999,1999999999,kWh,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,ENERGY,REACTIVE ENERGY,,,,YES,12052-12053,,INT32,3,-1999999999,1999999999,kVARh,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE CURRENT - L1,,,,YES,12016,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE CURRENT - L2,,,,YES,12017,,UINT16,3,0,32767,A,16037,,C2-2.I,AC UPS1 INC 2 063-9700-UPS-508031,,3,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE CURRENT - L3,,,,YES,12018,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,GROUND CURRENT,,,,YES,12019,,UINT16,3,0,32767,A,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE VOLTAGE - L12,,,,YES,12030,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE VOLTAGE - L23,,,,YES,12031,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,PHASE VOLTAGE - L31,,,,YES,12032,,UINT16,3,0,1200,V,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,FREQUENCY,,,,YES,12036,,UINT16,3,400,600,0.1 HZ,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,ACTIVE POWER,,,,YES,12041,,INT16,3,-32767,32767,0.1 KW,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,REACTIVE POWER,,,,YES,12045,,INT16,3,-32767,32767,0.1kVAR,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,APPARENT POWER,,,,YES,12049,,UINT16,3,0,32767,0.1kVA,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,MEASUREMENT,POWER FACTOR,,,,YES,12099,,INT16,3,-100,100,0.01,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,DIAGNOSTIC,OPERATING HOURS,,,,YES,29851-29852,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,DIAGNOSTIC,CB CLOSE TO OPEN COUNTER,,,,YES,571-572,,INT32U,3,0,4294967295,,,,,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,SIS2A,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
1,063-9700-MCC-50564,NSX,AC UPS1 INC 2 063-9700-UPS-50803,TYPE 2,400V,C2-2,SIS2B,NSX COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2B,,,,
"
"
C2-3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MCC-50564,NSX,DC UPS1 INC 2 063-9700-UPS-50804,TYPE 2,400V,C2-3,STATUS,CB STATUS,,OPEN,CLOSE,YES,12001,0,UINT16,3,,,,298,0,C2-3.CB.STATUS,,569,1,
